+-----------------+----------------+-----------------+--------------+------------------+
| follows.subject | follows.object | friendOf.object | likes.object | hasReview.object |
|       7050      |      6743      |      11699      |     6743     |       873        |
|       7050      |      6743      |      11699      |     6743     |       1552       |
|       7050      |      6743      |      11699      |     6743     |       2828       |
|       7050      |      6743      |      11699      |     6743     |       9994       |
|       7050      |      6743      |      11699      |     6743     |      12461       |
|       7050      |      6743      |      11699      |     6743     |      12024       |
|       7050      |      6743      |      11699      |     6743     |       1600       |
|       7050      |      6743      |      11699      |     6743     |       9266       |
|       7050      |      6743      |      11699      |     6743     |       451        |
|       7050      |      6743      |      11699      |     6743     |      10674       |
|       7050      |      6743      |      11699      |     6743     |      11703       |
|       7050      |      6743      |      11699      |     6743     |      13034       |
|      12216      |      1544      |       3249      |     1544     |      11280       |
|      12216      |      1544      |       3249      |     1544     |       6005       |
|      12216      |      1544      |       3249      |     1544     |       6922       |
|      12216      |      1544      |       3249      |     1544     |      13032       |
|      12216      |      1544      |       3249      |     1544     |       4540       |
|      12216      |      1544      |       3249      |     1544     |      11553       |
|      12216      |      1544      |       3249      |     1544     |      12109       |
|      12216      |      1544      |       3249      |     1544     |        54        |
|      12216      |      1544      |       3249      |     1544     |       579        |
|      12216      |      1544      |       3249      |     1544     |       6890       |
|      12216      |      1544      |       3249      |     1544     |       3256       |
|      12216      |      1544      |       3249      |     1544     |       4134       |
|      12216      |      1544      |       3249      |     1544     |      12610       |
|      12216      |      1544      |       3249      |     1544     |       3622       |
|      12216      |      1544      |       3249      |     1544     |      13250       |
|      12216      |      1544      |       3249      |     1544     |       7250       |
|      12216      |      1544      |       3249      |     1544     |       1466       |
|      12216      |      1544      |       3249      |     1544     |       6864       |
|      12216      |      1544      |       3249      |     1544     |      11950       |
|      12216      |      1544      |       3249      |     1544     |      10553       |
|      12216      |      1544      |       3249      |     1544     |       4680       |
|      12216      |      1544      |       3249      |     1544     |       8158       |
|      12216      |      1544      |       3249      |     1544     |       6410       |
|      12216      |      1544      |       3249      |     1544     |      12590       |
|      12216      |      1544      |       3249      |     1544     |       9288       |
|       7050      |      6743      |      11699      |     6743     |       4298       |
|       7050      |      6743      |      11699      |     6743     |       4953       |
|       7050      |      6743      |      11699      |     6743     |       5406       |
|       7050      |      6743      |      11699      |     6743     |       5779       |
|       7050      |      6743      |      11699      |     6743     |       355        |
|       7050      |      6743      |      11699      |     6743     |       125        |
|       7050      |      6743      |      11699      |     6743     |      10262       |
|       7050      |      6743      |      11699      |     6743     |      10464       |
|       7050      |      6743      |      11699      |     6743     |      12462       |
|       7050      |      6743      |      11699      |     6743     |       4181       |
|       7050      |      6743      |      11699      |     6743     |       2007       |
|       7050      |      6743      |      11699      |     6743     |       9984       |
|       7050      |      6743      |      11699      |     6743     |      12664       |
|       7050      |      6743      |      11699      |     6743     |       8472       |
|       7050      |      6743      |      11699      |     6743     |       5976       |
|       7050      |      6743      |      11699      |     6743     |      11862       |
|       3249      |     11474      |       5472      |    11474     |       9333       |
|       3249      |     11474      |       5472      |    11474     |       9163       |
|       3249      |     11474      |       5472      |    11474     |       4403       |
|       3249      |     11474      |       5472      |    11474     |      13537       |
|       3249      |     11474      |       5472      |    11474     |       7720       |
|       3249      |     11474      |       5472      |    11474     |       1119       |
|       3249      |     11474      |       5472      |    11474     |      10565       |
|       3249      |     11474      |       5472      |    11474     |       8727       |
|       3249      |     11474      |       5472      |    11474     |      12825       |
|       3249      |     11474      |       5472      |    11474     |       8361       |
|       3249      |     11474      |       5472      |    11474     |       8294       |
|       3249      |     11474      |       5472      |    11474     |       7537       |
|       3249      |     11474      |       5472      |    11474     |       3618       |
|       3249      |     11474      |       5472      |    11474     |       6405       |
|       3249      |     11474      |       5472      |    11474     |        35        |
|       3249      |     11474      |       5472      |    11474     |       7846       |
|       3249      |     11474      |       5472      |    11474     |       4637       |
|       3249      |     11474      |       5472      |    11474     |       5130       |
|       3249      |     11474      |       5472      |    11474     |       4427       |
|       3249      |     11474      |       5472      |    11474     |       6287       |
|       3249      |     11474      |       5472      |    11474     |      11264       |
|       3249      |     11474      |       5472      |    11474     |      11643       |
|       3249      |     11474      |       5472      |    11474     |       1446       |
|       3249      |     11474      |       5472      |    11474     |      11223       |
|       3249      |     11474      |       5472      |    11474     |      12850       |
|       3249      |     11474      |       5472      |    11474     |       405        |
|      12571      |      6348      |       4132      |     6348     |      13195       |
|      12571      |      6348      |       4132      |     6348     |       3565       |
|      12571      |      6348      |       4132      |     6348     |       8222       |
|      12571      |      6348      |       4132      |     6348     |       6117       |
|      12571      |      6348      |       4132      |     6348     |       4902       |
|      12571      |      6348      |       4132      |     6348     |       2331       |
|      12571      |      6348      |       4132      |     6348     |       5545       |
|      12571      |      6348      |       4132      |     6348     |      11989       |
|      12571      |      6348      |       4132      |     6348     |      12211       |
|      12571      |      6348      |       4132      |     6348     |      10032       |
|      12571      |      6348      |       4132      |     6348     |       6809       |
|      12571      |      6348      |       4132      |     6348     |       8840       |
|      12571      |      6348      |       4132      |     6348     |       5710       |
|      12571      |      6348      |       4132      |     6348     |      10492       |
|      12571      |      6348      |       4132      |     6348     |        42        |
|      12571      |      6348      |       4132      |     6348     |      11352       |
|      12571      |      6348      |       4132      |     6348     |      13814       |
|      12571      |      6348      |       4132      |     6348     |      13752       |
|      12571      |      6348      |       4132      |     6348     |       4593       |
|      12571      |      6348      |       4132      |     6348     |      13783       |
|      12571      |      6348      |       4132      |     6348     |       9407       |
|      12571      |      6348      |       4132      |     6348     |      12666       |
|      12571      |      6348      |       4132      |     6348     |       2628       |
|      12571      |      6348      |       4132      |     6348     |       7865       |
|      12571      |      6348      |       4132      |     6348     |       6568       |
|      12571      |      6348      |       4132      |     6348     |       7157       |
|      12571      |      6348      |       4132      |     6348     |       9458       |
|      12571      |      6348      |       4132      |     6348     |       802        |
|      12571      |      6348      |       4132      |     6348     |       1151       |
|      12571      |      6348      |       4132      |     6348     |       5530       |
|      11761      |      1306      |       7783      |     1306     |       2991       |
|      11761      |      1306      |       7783      |     1306     |       930        |
|      11761      |      1306      |       7783      |     1306     |       3346       |
|      11761      |      1306      |       7783      |     1306     |      10943       |
|      11761      |      1306      |       7783      |     1306     |       1240       |
|      11761      |      1306      |       7783      |     1306     |       3641       |
|      11761      |      1306      |       7783      |     1306     |       2273       |
|      11761      |      1306      |       7783      |     1306     |      10029       |
|      11761      |      1306      |       7783      |     1306     |       7145       |
|      11761      |      1306      |       7783      |     1306     |        37        |
|      11761      |      1306      |       7783      |     1306     |      13442       |
|      11761      |      1306      |       7783      |     1306     |       9349       |
|      11761      |      1306      |       7783      |     1306     |       2360       |
|      11761      |      1306      |       7783      |     1306     |      13571       |
|      11761      |      1306      |       7783      |     1306     |      11079       |
|      11761      |      1306      |       7783      |     1306     |      10949       |
|      11761      |      1306      |       7783      |     1306     |      13091       |
|      11761      |      1306      |       7783      |     1306     |       6396       |
|      11761      |      1306      |       7783      |     1306     |       7670       |
|      11761      |      1306      |       7783      |     1306     |       3628       |
|      11761      |      1306      |       7783      |     1306     |       6504       |
|      11761      |      1306      |       7783      |     1306     |       4925       |
|      11761      |      1306      |       7783      |     1306     |       2424       |
|      11761      |      1306      |       7783      |     1306     |       3435       |
|      11761      |      1306      |       7783      |     1306     |      11091       |
|      11761      |      1306      |       7783      |     1306     |       2113       |
|      11761      |      1306      |       7783      |     1306     |       5550       |
|      11761      |      1306      |       7783      |     1306     |      12042       |
|      11761      |      1306      |       7783      |     1306     |       3624       |
|      11761      |      1306      |       7783      |     1306     |      13153       |
|      11761      |      1306      |       7783      |     1306     |       3007       |
|      11761      |      1306      |       7783      |     1306     |       1747       |
|      11761      |      1306      |       7783      |     1306     |      12667       |
|      11761      |      1306      |       7783      |     1306     |       4994       |
|      11761      |      1306      |       7783      |     1306     |      13503       |
|      11761      |      1306      |       7783      |     1306     |       9282       |
|      11761      |      1306      |       7783      |     1306     |      10622       |
|      11761      |      1306      |       7783      |     1306     |       563        |
|      11761      |      1306      |       7783      |     1306     |       6831       |
|       9107      |      1501      |       5472      |     1501     |      11810       |
|       9107      |      1501      |       5472      |     1501     |      13728       |
|       9107      |      1501      |       5472      |     1501     |      12515       |
|       9107      |      1501      |       5472      |     1501     |       5881       |
|       9107      |      1501      |       5472      |     1501     |       7078       |
|       9107      |      1501      |       5472      |     1501     |       9842       |
|       9107      |      1501      |       5472      |     1501     |      13689       |
|       9107      |      1501      |       5472      |     1501     |      10812       |
|       9107      |      1501      |       5472      |     1501     |       8552       |
|       9107      |      1501      |       5472      |     1501     |       1100       |
|       9107      |      1501      |       5472      |     1501     |       6736       |
|       9107      |      1501      |       5472      |     1501     |       8287       |
|       9107      |      1501      |       5472      |     1501     |      13621       |
|       9107      |      1501      |       5472      |     1501     |      11366       |
|       9107      |      1501      |       5472      |     1501     |       6041       |
|       9107      |      1501      |       5472      |     1501     |       4264       |
|       9107      |      1501      |       5472      |     1501     |       8873       |
|       9107      |      1501      |       5472      |     1501     |       8564       |
|       9107      |      1501      |       5472      |     1501     |       5725       |
|       9107      |      1501      |       5472      |     1501     |      11561       |
|       9107      |      1501      |       5472      |     1501     |      13603       |
|       9107      |      1501      |       5472      |     1501     |       5086       |
|       9107      |      1501      |       5472      |     1501     |       2886       |
|       9107      |      1501      |       5472      |     1501     |       4349       |
|       9107      |      1501      |       5472      |     1501     |       7110       |
|       9107      |      1501      |       5472      |     1501     |      12469       |
|       7050      |      6743      |      11699      |     6743     |       5304       |
|       7050      |      6743      |      11699      |     6743     |       975        |
|       7050      |      6743      |      11699      |     6743     |       6056       |
|       7050      |      6743      |      11699      |     6743     |      12260       |
|       7050      |      6743      |      11699      |     6743     |       7316       |
|       7050      |      6743      |      11699      |     6743     |      12498       |
|       7050      |      6743      |      11699      |     6743     |       7763       |
|       7050      |      6743      |      11699      |     6743     |       8685       |
|       7050      |      6743      |      11699      |     6743     |      12030       |
|       7050      |      6743      |      11699      |     6743     |       9046       |
|       7050      |      6743      |      11699      |     6743     |       1957       |
|       7050      |      6743      |      11699      |     6743     |       1867       |
|       7050      |      6743      |      11699      |     6743     |      13777       |
|       7050      |      6743      |      11699      |     6743     |       5407       |
|       7050      |      6743      |      11699      |     6743     |      11080       |
|       7050      |      6743      |      11699      |     6743     |       3808       |
|       7050      |      6743      |      11699      |     6743     |      11247       |
|       7050      |      6743      |      11699      |     6743     |       1670       |
|       7050      |      6743      |      11699      |     6743     |       2227       |
|       7050      |      6743      |      11699      |     6743     |      11672       |
|       7050      |      6743      |      11699      |     6743     |      10399       |
|       7050      |      6743      |      11699      |     6743     |      12586       |
|      12699      |      463       |       1213      |     463      |      12653       |
|      12699      |      463       |       1213      |     463      |      12593       |
|      12699      |      463       |       1213      |     463      |       9830       |
|      12699      |      463       |       1213      |     463      |       9439       |
|      12699      |      463       |       1213      |     463      |       2788       |
|      12699      |      463       |       1213      |     463      |       9112       |
|      12699      |      463       |       1213      |     463      |      10109       |
|      12699      |      463       |       1213      |     463      |       5283       |
|      12699      |      463       |       1213      |     463      |       497        |
|      12699      |      463       |       1213      |     463      |      11348       |
|      12699      |      463       |       1213      |     463      |       4062       |
|      12699      |      463       |       1213      |     463      |      11545       |
|      12699      |      463       |       1213      |     463      |       9516       |
|      12699      |      463       |       1213      |     463      |       5070       |
|      12699      |      463       |       1213      |     463      |       9164       |
|      12699      |      463       |       1213      |     463      |       7817       |
|      12699      |      463       |       1213      |     463      |       430        |
|      12699      |      463       |       1213      |     463      |      13576       |
|      12699      |      463       |       1213      |     463      |       1123       |
|      12699      |      463       |       1213      |     463      |      11463       |
|      12699      |      463       |       1213      |     463      |       3072       |
|      12699      |      463       |       1213      |     463      |      12464       |
|      12699      |      463       |       1213      |     463      |       4823       |
|      12699      |      463       |       1213      |     463      |       9545       |
|      12699      |      463       |       1213      |     463      |       3834       |
|      12699      |      463       |       1213      |     463      |       8376       |
|      12699      |      463       |       1213      |     463      |      10975       |
|      12699      |      463       |       1213      |     463      |       420        |
|      12699      |      463       |       1213      |     463      |      10906       |
|      12699      |      463       |       1213      |     463      |      13565       |
|      12699      |      463       |       1213      |     463      |       2555       |
|      12699      |      463       |       1213      |     463      |      12648       |
|      12699      |      463       |       1213      |     463      |       7494       |
|      10382      |      2061      |       677       |     2061     |      10968       |
|      10382      |      2061      |       677       |     2061     |       7600       |
|      10382      |      2061      |       677       |     2061     |       701        |
|      10382      |      2061      |       677       |     2061     |      10824       |
|      10382      |      2061      |       677       |     2061     |       5369       |
|      10382      |      2061      |       677       |     2061     |      11328       |
|      10382      |      2061      |       677       |     2061     |      12422       |
|      10382      |      2061      |       677       |     2061     |       670        |
|      10382      |      2061      |       677       |     2061     |       3354       |
|      10382      |      2061      |       677       |     2061     |      12130       |
|      10382      |      2061      |       677       |     2061     |       1210       |
|      10382      |      2061      |       677       |     2061     |      11450       |
|      10382      |      2061      |       677       |     2061     |       2762       |
|      10382      |      2061      |       677       |     2061     |       7683       |
|      10382      |      2061      |       677       |     2061     |      10237       |
|      10382      |      2061      |       677       |     2061     |       8189       |
|      10382      |      2061      |       677       |     2061     |      11132       |
|      10382      |      2061      |       677       |     2061     |       1157       |
|      10382      |      2061      |       677       |     2061     |       2282       |
|      10382      |      2061      |       677       |     2061     |      12627       |
|      10382      |      2061      |       677       |     2061     |      13813       |
|      10382      |      2061      |       677       |     2061     |      10912       |
|      10382      |      2061      |       677       |     2061     |       9415       |
|      10382      |      2061      |       677       |     2061     |       7787       |
|      10382      |      2061      |       677       |     2061     |       5788       |
|      10382      |      2061      |       677       |     2061     |      13006       |
|      10382      |      2061      |       677       |     2061     |       6278       |
|      10382      |      2061      |       677       |     2061     |       4870       |
|      10382      |      2061      |       677       |     2061     |       7954       |
|      10382      |      2061      |       677       |     2061     |      10054       |
|      10382      |      2061      |       677       |     2061     |       2065       |
|      10382      |      2061      |       677       |     2061     |       3950       |
|      10382      |      2061      |       677       |     2061     |       2440       |
|      10382      |      2061      |       677       |     2061     |       5243       |
|      10382      |      2061      |       677       |     2061     |       3923       |
|      10382      |      2061      |       677       |     2061     |       7631       |
|      10382      |      2061      |       677       |     2061     |      12883       |
|      10382      |      2061      |       677       |     2061     |       9968       |
|      10180      |      2173      |       1213      |     2173     |      12848       |
|      10180      |      2173      |       1213      |     2173     |      13138       |
|      10180      |      2173      |       1213      |     2173     |       555        |
|      10180      |      2173      |       1213      |     2173     |       8515       |
|      10180      |      2173      |       1213      |     2173     |       6604       |
|      10180      |      2173      |       1213      |     2173     |       6164       |
|      10180      |      2173      |       1213      |     2173     |       9221       |
|      10180      |      2173      |       1213      |     2173     |       2614       |
|      10180      |      2173      |       1213      |     2173     |      12367       |
|      10180      |      2173      |       1213      |     2173     |       1779       |
|      10180      |      2173      |       1213      |     2173     |       6189       |
|      10180      |      2173      |       1213      |     2173     |       2391       |
|      10180      |      2173      |       1213      |     2173     |      13743       |
|      10180      |      2173      |       1213      |     2173     |       4659       |
|      10180      |      2173      |       1213      |     2173     |      12506       |
|      10180      |      2173      |       1213      |     2173     |       6133       |
|      10180      |      2173      |       1213      |     2173     |       5631       |
|      10180      |      2173      |       1213      |     2173     |       6032       |
|      10180      |      2173      |       1213      |     2173     |      12986       |
|      10180      |      2173      |       1213      |     2173     |       3686       |
|      10180      |      2173      |       1213      |     2173     |       162        |
|      10180      |      2173      |       1213      |     2173     |       1740       |
|      10180      |      2173      |       1213      |     2173     |       9710       |
|       459       |       95       |      11699      |      95      |       2329       |
|       459       |       95       |      11699      |      95      |       6828       |
|       459       |       95       |      11699      |      95      |       7585       |
|       459       |       95       |      11699      |      95      |       5863       |
|       459       |       95       |      11699      |      95      |       9255       |
|       459       |       95       |      11699      |      95      |       2643       |
|       459       |       95       |      11699      |      95      |       1190       |
|       459       |       95       |      11699      |      95      |      11945       |
|       459       |       95       |      11699      |      95      |      12250       |
|       459       |       95       |      11699      |      95      |       9214       |
|       459       |       95       |      11699      |      95      |       137        |
|       459       |       95       |      11699      |      95      |       4432       |
|       459       |       95       |      11699      |      95      |       1366       |
|       459       |       95       |      11699      |      95      |       1331       |
|       459       |       95       |      11699      |      95      |      10697       |
|       459       |       95       |      11699      |      95      |       7897       |
|       459       |       95       |      11699      |      95      |       5940       |
|       459       |       95       |      11699      |      95      |      10118       |
|       459       |       95       |      11699      |      95      |      13673       |
|       459       |       95       |      11699      |      95      |      12547       |
|       459       |       95       |      11699      |      95      |       6417       |
|       459       |       95       |      11699      |      95      |      10705       |
|       459       |       95       |      11699      |      95      |       4971       |
|       459       |       95       |      11699      |      95      |       8364       |
|       459       |       95       |      11699      |      95      |       6371       |
|       459       |       95       |      11699      |      95      |       8991       |
|       459       |       95       |      11699      |      95      |      11033       |
|       459       |       95       |      11699      |      95      |       2471       |
|       459       |       95       |      11699      |      95      |       1535       |
|       459       |       95       |      11699      |      95      |       9309       |
|       4913      |      2550      |       4072      |     2550     |      13406       |
|       4913      |      2550      |       4072      |     2550     |       4354       |
|       4913      |      2550      |       4072      |     2550     |      11242       |
|       4913      |      2550      |       4072      |     2550     |      12604       |
|       4913      |      2550      |       4072      |     2550     |      13546       |
|       4913      |      2550      |       4072      |     2550     |      13632       |
|       4913      |      2550      |       4072      |     2550     |      10918       |
|       4913      |      2550      |       4072      |     2550     |       664        |
|       4913      |      2550      |       4072      |     2550     |       7941       |
|       4913      |      2550      |       4072      |     2550     |       9250       |
|       4913      |      2550      |       4072      |     2550     |       6031       |
|       4913      |      2550      |       4072      |     2550     |       6947       |
|       4913      |      2550      |       4072      |     2550     |       7308       |
|       4913      |      2550      |       4072      |     2550     |       722        |
|       4913      |      2550      |       4072      |     2550     |       7644       |
|       4913      |      2550      |       4072      |     2550     |      10097       |
|       4913      |      2550      |       4072      |     2550     |      13839       |
|       4913      |      2550      |       4072      |     2550     |       9933       |
|       4913      |      2550      |       4072      |     2550     |       7966       |
|       4913      |      2550      |       4072      |     2550     |      11647       |
|       4913      |      2550      |       4072      |     2550     |      12080       |
|       4913      |      2550      |       4072      |     2550     |       385        |
|       4913      |      2550      |       4072      |     2550     |       5447       |
|       4913      |      2550      |       4072      |     2550     |       1736       |
|       4913      |      2550      |       4072      |     2550     |       6788       |
|       4913      |      2550      |       4072      |     2550     |      11753       |
|       4913      |      2550      |       4072      |     2550     |       8583       |
|       4913      |      2550      |       4072      |     2550     |       8208       |
|       4913      |      2550      |       4072      |     2550     |       2350       |
|       4913      |      2550      |       4072      |     2550     |       2514       |
|       4913      |      2550      |       4072      |     2550     |       5953       |
|      12699      |      373       |      11699      |     373      |       9035       |
|      12699      |      373       |      11699      |     373      |       2539       |
|      12699      |      373       |      11699      |     373      |       8582       |
|      12699      |      373       |      11699      |     373      |       5892       |
|      12699      |      373       |      11699      |     373      |       801        |
|      12699      |      373       |      11699      |     373      |      11507       |
|      12699      |      373       |      11699      |     373      |      12345       |
|      12699      |      373       |      11699      |     373      |      12823       |
|      12699      |      373       |      11699      |     373      |      11279       |
|      12699      |      373       |      11699      |     373      |       7055       |
|      12699      |      373       |      11699      |     373      |       7719       |
|      12699      |      373       |      11699      |     373      |       1420       |
|      12699      |      373       |      11699      |     373      |       1760       |
|      12699      |      373       |      11699      |     373      |      12168       |
|       459       |       95       |      11699      |      95      |       7960       |
|       459       |       95       |      11699      |      95      |       6124       |
|       459       |       95       |      11699      |      95      |       9741       |
|       459       |       95       |      11699      |      95      |       8470       |
|       459       |       95       |      11699      |      95      |       4658       |
|       459       |       95       |      11699      |      95      |      10277       |
|       459       |       95       |      11699      |      95      |       3012       |
|       459       |       95       |      11699      |      95      |       5226       |
|       459       |       95       |      11699      |      95      |       9923       |
|       459       |       95       |      11699      |      95      |      10350       |
|       459       |       95       |      11699      |      95      |      13238       |
|       459       |       95       |      11699      |      95      |       763        |
|       459       |       95       |      11699      |      95      |       7627       |
|       459       |       95       |      11699      |      95      |      10772       |
|       459       |       95       |      11699      |      95      |      13261       |
|       459       |       95       |      11699      |      95      |       9881       |
|       459       |       95       |      11699      |      95      |       753        |
|       459       |       95       |      11699      |      95      |       2547       |
|       459       |       95       |      11699      |      95      |       2820       |
|       459       |       95       |      11699      |      95      |      10845       |
|       459       |       95       |      11699      |      95      |      13340       |
|       459       |       95       |      11699      |      95      |      13860       |
|       459       |       95       |      11699      |      95      |       2977       |
|       459       |       95       |      11699      |      95      |       2907       |
|       459       |       95       |      11699      |      95      |      11486       |
|       459       |       95       |      11699      |      95      |       6051       |
|       459       |       95       |      11699      |      95      |      12386       |
|       459       |       95       |      11699      |      95      |       6523       |
|       459       |       95       |      11699      |      95      |      13602       |
|       459       |       95       |      11699      |      95      |       7771       |
|       459       |       95       |      11699      |      95      |       2450       |
|       459       |       95       |      11699      |      95      |       2045       |
|       459       |       95       |      11699      |      95      |       6409       |
|       459       |       95       |      11699      |      95      |       9565       |
|       459       |       95       |      11699      |      95      |      11179       |
|       459       |       95       |      11699      |      95      |       5507       |
|       459       |       95       |      11699      |      95      |       112        |
|       459       |       95       |      11699      |      95      |       7675       |
|       459       |       95       |      11699      |      95      |       3990       |
|       6659      |      5238      |       4072      |     5238     |       2697       |
|       6659      |      5238      |       4072      |     5238     |      11631       |
|       6659      |      5238      |       4072      |     5238     |       5424       |
|       6659      |      5238      |       4072      |     5238     |       8126       |
|       6659      |      5238      |       4072      |     5238     |       8156       |
|       6659      |      5238      |       4072      |     5238     |       6930       |
|       6659      |      5238      |       4072      |     5238     |      10611       |
|       6659      |      5238      |       4072      |     5238     |      12197       |
|       6659      |      5238      |       4072      |     5238     |      11289       |
|       6659      |      5238      |       4072      |     5238     |       2782       |
|       6659      |      5238      |       4072      |     5238     |       132        |
|       6659      |      5238      |       4072      |     5238     |       8600       |
|       6659      |      5238      |       4072      |     5238     |       2937       |
|       6659      |      5238      |       4072      |     5238     |       6219       |
|       6659      |      5238      |       4072      |     5238     |       8099       |
|       6659      |      5238      |       4072      |     5238     |       3651       |
|       6659      |      5238      |       4072      |     5238     |      11568       |
|       6659      |      5238      |       4072      |     5238     |       7447       |
|       7096      |      3118      |       3507      |     3118     |       4643       |
|       7096      |      3118      |       3507      |     3118     |       1497       |
|       7096      |      3118      |       3507      |     3118     |       5250       |
|       7096      |      3118      |       3507      |     3118     |       1952       |
|       7096      |      3118      |       3507      |     3118     |       7190       |
|       7096      |      3118      |       3507      |     3118     |       5810       |
|       7096      |      3118      |       3507      |     3118     |       122        |
|       7096      |      3118      |       3507      |     3118     |       4651       |
|       7096      |      3118      |       3507      |     3118     |       5508       |
|       7096      |      3118      |       3507      |     3118     |       2556       |
|       7096      |      3118      |       3507      |     3118     |       5680       |
|       7096      |      3118      |       3507      |     3118     |       7054       |
|       7096      |      3118      |       3507      |     3118     |       1841       |
|       7096      |      3118      |       3507      |     3118     |       6479       |
|       7096      |      3118      |       3507      |     3118     |       7746       |
|       7096      |      3118      |       3507      |     3118     |       1562       |
|       7096      |      3118      |       3507      |     3118     |      10597       |
|       7096      |      3118      |       3507      |     3118     |      10154       |
|       677       |      2438      |      11699      |     2438     |       6551       |
|       677       |      2438      |      11699      |     2438     |       8841       |
|       677       |      2438      |      11699      |     2438     |       5257       |
|       677       |      2438      |      11699      |     2438     |       4299       |
|       677       |      2438      |      11699      |     2438     |       1909       |
|       677       |      2438      |      11699      |     2438     |       3839       |
|       677       |      2438      |      11699      |     2438     |       6754       |
|       677       |      2438      |      11699      |     2438     |       2039       |
|       677       |      2438      |      11699      |     2438     |       2437       |
|       677       |      2438      |      11699      |     2438     |       1696       |
|       677       |      2438      |      11699      |     2438     |      12064       |
|       677       |      2438      |      11699      |     2438     |       2985       |
|       677       |      2438      |      11699      |     2438     |      12784       |
|       677       |      2438      |      11699      |     2438     |       9808       |
|       677       |      2438      |      11699      |     2438     |       1248       |
|       677       |      2438      |      11699      |     2438     |       8442       |
|       677       |      2438      |      11699      |     2438     |       3947       |
|       677       |      2438      |      11699      |     2438     |      10978       |
|       677       |      2438      |      11699      |     2438     |       1286       |
|       677       |      2438      |      11699      |     2438     |       3206       |
|       677       |      2438      |      11699      |     2438     |       9066       |
|       677       |      2438      |      11699      |     2438     |       8204       |
|       677       |      2438      |      11699      |     2438     |       8707       |
|       677       |      2438      |      11699      |     2438     |       3292       |
|       677       |      2438      |      11699      |     2438     |       7061       |
|      11761      |      1306      |       7783      |     1306     |       4790       |
|      11761      |      1306      |       7783      |     1306     |       8510       |
|      11761      |      1306      |       7783      |     1306     |      11504       |
|      11761      |      1306      |       7783      |     1306     |       3061       |
|      11761      |      1306      |       7783      |     1306     |       7327       |
|      11761      |      1306      |       7783      |     1306     |       1263       |
|      11761      |      1306      |       7783      |     1306     |       2508       |
|      11761      |      1306      |       7783      |     1306     |       3254       |
|      11761      |      1306      |       7783      |     1306     |      13370       |
|      11761      |      1306      |       7783      |     1306     |      10836       |
|      11761      |      1306      |       7783      |     1306     |      10063       |
|      11761      |      1306      |       7783      |     1306     |      13114       |
|      11761      |      1306      |       7783      |     1306     |       7037       |
|      11761      |      1306      |       7783      |     1306     |      12005       |
|      11761      |      1306      |       7783      |     1306     |       7083       |
|      11761      |      1306      |       7783      |     1306     |       4109       |
|      11761      |      1306      |       7783      |     1306     |       9901       |
|      11761      |      1306      |       7783      |     1306     |      11212       |
|      11761      |      1306      |       7783      |     1306     |       8557       |
|      11761      |      1306      |       7783      |     1306     |       5111       |
|      11761      |      1306      |       7783      |     1306     |        6         |
|      11761      |      1306      |       7783      |     1306     |       6496       |
|      11761      |      1306      |       7783      |     1306     |       606        |
|      11761      |      1306      |       7783      |     1306     |       8809       |
|       4074      |      4944      |       4036      |     4944     |      11523       |
|       4074      |      4944      |       4036      |     4944     |      11200       |
|       4074      |      4944      |       4036      |     4944     |      12916       |
|       4074      |      4944      |       4036      |     4944     |      12409       |
|       4074      |      4944      |       4036      |     4944     |       6447       |
|       4074      |      4944      |       4036      |     4944     |       9003       |
|       4074      |      4944      |       4036      |     4944     |       7925       |
|       4074      |      4944      |       4036      |     4944     |       1096       |
|       4074      |      4944      |       4036      |     4944     |      13343       |
|       4074      |      4944      |       4036      |     4944     |       6399       |
|       4074      |      4944      |       4036      |     4944     |      12339       |
|       4074      |      4944      |       4036      |     4944     |        53        |
|       4074      |      4944      |       4036      |     4944     |       9242       |
|       4074      |      4944      |       4036      |     4944     |       488        |
|       4074      |      4944      |       4036      |     4944     |      11459       |
|       4074      |      4944      |       4036      |     4944     |       3408       |
|       4074      |      4944      |       4036      |     4944     |       891        |
|       4074      |      4944      |       4036      |     4944     |       4590       |
|       4074      |      4944      |       4036      |     4944     |       6064       |
|       4074      |      4944      |       4036      |     4944     |       818        |
|       4074      |      4944      |       4036      |     4944     |       7342       |
|       4074      |      4944      |       4036      |     4944     |       8713       |
|       4074      |      4944      |       4036      |     4944     |      10718       |
|       4074      |      4944      |       4036      |     4944     |       9151       |
|       4074      |      4944      |       4036      |     4944     |       3121       |
|       4074      |      4944      |       4036      |     4944     |       7915       |
|       4074      |      4944      |       4036      |     4944     |       5787       |
|       4074      |      4944      |       4036      |     4944     |      11344       |
|       4074      |      4944      |       4036      |     4944     |       1315       |
|       4074      |      4944      |       4036      |     4944     |       4312       |
|       4074      |      4944      |       4036      |     4944     |       9150       |
|       4074      |      4944      |       4036      |     4944     |       8211       |
|       4074      |      4944      |       4036      |     4944     |       9180       |
|       9107      |      1501      |       5472      |     1501     |       6771       |
|       9107      |      1501      |       5472      |     1501     |       3029       |
|       9107      |      1501      |       5472      |     1501     |       1175       |
|       9107      |      1501      |       5472      |     1501     |       613        |
|       9107      |      1501      |       5472      |     1501     |      11721       |
|       9107      |      1501      |       5472      |     1501     |       1925       |
|       9107      |      1501      |       5472      |     1501     |       2283       |
|       9107      |      1501      |       5472      |     1501     |       8034       |
|       9107      |      1501      |       5472      |     1501     |      10807       |
